# Saha solution with Stewart-Pyat α=1 IPD
   n[1/cc]      T[K]         Zbar         x_0[eV]      x_1[eV]      x_2[eV]      x_3[eV]      x_4[eV]      x_5[eV]      x_6[eV]      χ_0[eV]      χ_1[eV]      χ_2[eV]      χ_3[eV]      χ_4[eV]      χ_5[eV]      χ_6[eV]      
   6.244e+19    1.776e+03    2.104e-22    1.000e+00    2.104e-22    1.505e-33    2.158e-47    1.831e-58    2.056e-58    2.423e-62    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    1.811e+03    5.817e-22    1.000e+00    5.817e-22    7.017e-33    3.923e-47    2.775e-58    2.993e-58    3.942e-62    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    1.847e+03    1.577e-21    1.000e+00    1.577e-21    3.176e-32    1.940e-46    4.174e-58    4.329e-58    6.363e-62    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    1.884e+03    4.195e-21    1.000e+00    4.195e-21    1.396e-31    1.496e-45    6.231e-58    6.223e-58    1.019e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    1.921e+03    1.095e-20    1.000e+00    1.095e-20    5.970e-31    1.200e-44    9.235e-58    8.892e-58    1.619e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    1.960e+03    2.807e-20    1.000e+00    2.807e-20    2.482e-30    9.349e-44    1.359e-57    1.263e-57    2.553e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    1.998e+03    7.065e-20    1.000e+00    7.065e-20    1.004e-29    7.011e-43    1.985e-57    1.783e-57    3.996e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.038e+03    1.747e-19    1.000e+00    1.747e-19    3.958e-29    5.061e-42    2.880e-57    2.503e-57    6.208e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.079e+03    4.247e-19    1.000e+00    4.247e-19    1.519e-28    3.518e-41    4.151e-57    3.495e-57    9.578e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.120e+03    1.015e-18    1.000e+00    1.015e-18    5.685e-28    2.357e-40    5.943e-57    4.851e-57    1.467e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.162e+03    2.385e-18    1.000e+00    2.385e-18    2.074e-27    1.523e-39    8.453e-57    6.698e-57    2.232e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.205e+03    5.514e-18    1.000e+00    5.514e-18    7.384e-27    9.502e-39    1.195e-56    9.199e-57    3.374e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.249e+03    1.254e-17    1.000e+00    1.254e-17    2.566e-26    5.724e-38    1.678e-56    1.257e-56    5.065e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.293e+03    2.810e-17    1.000e+00    2.810e-17    8.709e-26    3.333e-37    2.342e-56    1.708e-56    7.554e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.339e+03    6.197e-17    1.000e+00    6.197e-17    2.888e-25    1.877e-36    3.249e-56    2.310e-56    1.120e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.385e+03    1.346e-16    1.000e+00    1.346e-16    9.361e-25    1.023e-35    4.484e-56    3.108e-56    1.649e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.433e+03    2.881e-16    1.000e+00    2.881e-16    2.967e-24    5.396e-35    6.185e-56    4.163e-56    2.414e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.481e+03    6.078e-16    1.000e+00    6.078e-16    9.202e-24    2.759e-34    8.946e-56    5.549e-56    3.513e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.530e+03    1.264e-15    1.000e+00    1.264e-15    2.793e-23    1.368e-33    1.909e-55    7.361e-56    5.081e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.580e+03    2.593e-15    1.000e+00    2.593e-15    8.301e-23    6.578e-33    1.157e-54    9.722e-56    7.308e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.632e+03    5.245e-15    1.000e+00    5.245e-15    2.417e-22    3.071e-32    1.262e-53    1.278e-55    1.045e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.684e+03    1.047e-14    1.000e+00    1.047e-14    6.896e-22    1.393e-31    1.468e-52    1.673e-55    1.486e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.737e+03    2.062e-14    1.000e+00    2.062e-14    1.929e-21    6.137e-31    1.649e-51    2.181e-55    2.102e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.791e+03    4.010e-14    1.000e+00    4.010e-14    5.291e-21    2.630e-30    1.772e-50    2.830e-55    2.958e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.847e+03    7.701e-14    1.000e+00    7.701e-14    1.424e-20    1.096e-29    1.821e-49    3.658e-55    4.140e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.903e+03    1.460e-13    1.000e+00    1.460e-13    3.762e-20    4.449e-29    1.790e-48    4.709e-55    5.764e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    2.961e+03    2.736e-13    1.000e+00    2.736e-13    9.757e-20    1.759e-28    1.686e-47    6.037e-55    7.985e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.020e+03    5.066e-13    1.000e+00    5.066e-13    2.485e-19    6.773e-28    1.521e-46    7.713e-55    1.101e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.080e+03    9.269e-13    1.000e+00    9.269e-13    6.221e-19    2.543e-27    1.316e-45    9.848e-55    1.510e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.141e+03    1.677e-12    1.000e+00    1.677e-12    1.530e-18    9.315e-27    1.094e-44    1.301e-54    2.062e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.203e+03    2.999e-12    1.000e+00    2.999e-12    3.701e-18    3.329e-26    8.728e-44    2.369e-54    2.801e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.267e+03    5.305e-12    1.000e+00    5.305e-12    8.804e-18    1.162e-25    6.698e-43    1.246e-53    3.789e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.332e+03    9.285e-12    1.000e+00    9.284e-12    2.060e-17    3.961e-25    4.946e-42    1.333e-52    5.103e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.398e+03    1.608e-11    1.000e+00    1.608e-11    4.746e-17    1.319e-24    3.517e-41    1.560e-51    6.841e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.465e+03    2.755e-11    1.000e+00    2.755e-11    1.076e-16    4.297e-24    2.410e-40    1.769e-50    9.131e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.534e+03    4.673e-11    1.000e+00    4.673e-11    2.403e-16    1.369e-23    1.592e-39    1.919e-49    1.214e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.604e+03    7.848e-11    1.000e+00    7.848e-11    5.285e-16    4.268e-23    1.015e-38    1.990e-48    1.606e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.676e+03    1.305e-10    1.000e+00    1.305e-10    1.145e-15    1.302e-22    6.252e-38    1.975e-47    2.121e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.749e+03    2.150e-10    1.000e+00    2.150e-10    2.446e-15    3.893e-22    3.720e-37    1.877e-46    2.838e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.823e+03    3.507e-10    1.000e+00    3.507e-10    5.152e-15    1.140e-21    2.141e-36    1.710e-45    4.555e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.899e+03    5.670e-10    1.000e+00    5.670e-10    1.070e-14    3.272e-21    1.192e-35    1.495e-44    1.831e-55    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    3.977e+03    9.084e-10    1.000e+00    9.084e-10    2.192e-14    9.208e-21    6.426e-35    1.254e-43    1.961e-54    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.056e+03    1.442e-09    1.000e+00    1.442e-09    4.432e-14    2.542e-20    3.356e-34    1.011e-42    2.536e-53    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.136e+03    2.271e-09    1.000e+00    2.270e-09    8.842e-14    6.886e-20    1.700e-33    7.838e-42    3.207e-52    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.218e+03    3.544e-09    1.000e+00    3.544e-09    1.741e-13    1.831e-19    8.349e-33    5.847e-41    3.877e-51    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.302e+03    5.485e-09    1.000e+00    5.484e-09    3.387e-13    4.781e-19    3.980e-32    4.201e-40    4.473e-50    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.387e+03    8.420e-09    1.000e+00    8.419e-09    6.507e-13    1.227e-18    1.843e-31    2.909e-39    4.929e-49    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.474e+03    1.282e-08    1.000e+00    1.282e-08    1.235e-12    3.092e-18    8.293e-31    1.942e-38    5.193e-48    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.563e+03    1.937e-08    1.000e+00    1.937e-08    2.316e-12    7.662e-18    3.628e-30    1.252e-37    5.236e-47    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.654e+03    2.904e-08    1.000e+00    2.903e-08    4.294e-12    1.867e-17    1.544e-29    7.791e-37    5.055e-46    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.746e+03    4.321e-08    1.000e+00    4.320e-08    7.869e-12    4.476e-17    6.396e-29    4.687e-36    4.679e-45    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.840e+03    6.382e-08    1.000e+00    6.379e-08    1.426e-11    1.056e-16    2.580e-28    2.727e-35    4.154e-44    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    4.937e+03    9.357e-08    1.000e+00    9.352e-08    2.556e-11    2.451e-16    1.014e-27    1.535e-34    3.541e-43    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.244e+19    5.035e+03    1.362e-07    1.000e+00    1.361e-07    4.533e-11    5.603e-16    3.887e-27    8.369e-34    2.900e-42    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.128e+01
   6.244e+19    5.134e+03    1.969e-07    1.000e+00    1.968e-07    7.954e-11    1.261e-15    1.453e-26    4.421e-33    2.284e-41    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.483e+01    9.128e+01
   6.244e+19    5.236e+03    2.827e-07    1.000e+00    2.825e-07    1.381e-10    2.798e-15    5.299e-26    2.264e-32    1.731e-40    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.483e+01    9.128e+01
   6.244e+19    5.340e+03    4.032e-07    1.000e+00    4.028e-07    2.374e-10    6.117e-15    1.887e-25    1.125e-31    1.264e-39    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.957e+01    7.483e+01    9.128e+01
   6.244e+19    5.446e+03    5.713e-07    1.000e+00    5.705e-07    4.041e-10    1.318e-14    6.562e-25    5.427e-31    8.888e-39    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.957e+01    7.483e+01    9.128e+01
   6.244e+19    5.555e+03    8.043e-07    1.000e+00    8.029e-07    6.812e-10    2.801e-14    2.230e-24    2.542e-30    6.030e-38    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.957e+01    7.483e+01    9.128e+01
   6.244e+19    5.665e+03    1.125e-06    1.000e+00    1.123e-06    1.137e-09    5.870e-14    7.409e-24    1.157e-29    3.949e-37    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.957e+01    7.483e+01    9.128e+01
   6.244e+19    5.777e+03    1.564e-06    1.000e+00    1.560e-06    1.881e-09    1.214e-13    2.408e-23    5.124e-29    2.497e-36    0.000e+00    1.576e+01    2.762e+01    4.073e+01    5.957e+01    7.483e+01    9.127e+01
   6.244e+19    5.892e+03    2.162e-06    1.000e+00    2.155e-06    3.082e-09    2.476e-13    7.656e-23    2.207e-28    1.526e-35    0.000e+00    1.576e+01    2.762e+01    4.073e+01    5.957e+01    7.482e+01    9.127e+01
   6.244e+19    6.009e+03    2.969e-06    1.000e+00    2.959e-06    5.006e-09    4.987e-13    2.383e-22    9.252e-28    9.020e-35    0.000e+00    1.576e+01    2.762e+01    4.072e+01    5.957e+01    7.482e+01    9.127e+01
   6.244e+19    6.128e+03    4.056e-06    1.000e+00    4.040e-06    8.058e-09    9.917e-13    7.263e-22    3.778e-27    5.159e-34    0.000e+00    1.576e+01    2.762e+01    4.072e+01    5.956e+01    7.482e+01    9.127e+01
   6.244e+19    6.250e+03    5.508e-06    1.000e+00    5.482e-06    1.286e-08    1.948e-12    2.169e-21    1.503e-26    2.857e-33    0.000e+00    1.575e+01    2.762e+01    4.072e+01    5.956e+01    7.482e+01    9.126e+01
   6.244e+19    6.374e+03    7.439e-06    1.000e+00    7.398e-06    2.035e-08    3.778e-12    6.347e-21    5.829e-26    1.533e-32    0.000e+00    1.575e+01    2.762e+01    4.072e+01    5.956e+01    7.481e+01    9.126e+01
   6.244e+19    6.500e+03    9.993e-06    1.000e+00    9.929e-06    3.193e-08    7.241e-12    1.821e-20    2.205e-25    7.974e-32    0.000e+00    1.575e+01    2.762e+01    4.072e+01    5.955e+01    7.481e+01    9.125e+01
   6.244e+19    6.630e+03    1.335e-05    1.000e+00    1.325e-05    4.969e-08    1.372e-11    5.125e-20    8.138e-25    4.023e-31    0.000e+00    1.575e+01    2.762e+01    4.071e+01    5.955e+01    7.480e+01    9.125e+01
   6.244e+19    6.761e+03    1.775e-05    1.000e+00    1.759e-05    7.670e-08    2.568e-11    1.415e-19    2.932e-24    1.970e-30    0.000e+00    1.575e+01    2.761e+01    4.071e+01    5.955e+01    7.480e+01    9.124e+01
   6.244e+19    6.895e+03    2.347e-05    1.000e+00    2.324e-05    1.175e-07    4.753e-11    3.834e-19    1.032e-23    9.367e-30    0.000e+00    1.575e+01    2.761e+01    4.071e+01    5.954e+01    7.479e+01    9.123e+01
   6.244e+19    7.032e+03    3.089e-05    1.000e+00    3.053e-05    1.785e-07    8.700e-11    1.020e-18    3.547e-23    4.327e-29    0.000e+00    1.575e+01    2.761e+01    4.070e+01    5.954e+01    7.479e+01    9.123e+01
   6.244e+19    7.172e+03    4.045e-05    1.000e+00    3.992e-05    2.693e-07    1.575e-10    2.665e-18    1.192e-22    1.943e-28    0.000e+00    1.575e+01    2.761e+01    4.070e+01    5.953e+01    7.478e+01    9.122e+01
   6.244e+19    7.314e+03    5.273e-05    9.999e-01    5.192e-05    4.031e-07    2.821e-10    6.841e-18    3.917e-22    8.486e-28    0.000e+00    1.575e+01    2.760e+01    4.069e+01    5.953e+01    7.477e+01    9.121e+01
   6.244e+19    7.459e+03    6.842e-05    9.999e-01    6.722e-05    5.990e-07    4.998e-10    1.726e-17    1.259e-21    3.606e-27    0.000e+00    1.574e+01    2.760e+01    4.069e+01    5.952e+01    7.476e+01    9.120e+01
   6.244e+19    7.608e+03    8.837e-05    9.999e-01    8.660e-05    8.837e-07    8.764e-10    4.279e-17    3.961e-21    1.491e-26    0.000e+00    1.574e+01    2.759e+01    4.068e+01    5.951e+01    7.476e+01    9.119e+01
   6.244e+19    7.759e+03    1.136e-04    9.999e-01    1.110e-04    1.294e-06    1.521e-09    1.043e-16    1.219e-20    6.007e-26    0.000e+00    1.574e+01    2.759e+01    4.068e+01    5.950e+01    7.475e+01    9.118e+01
   6.244e+19    7.913e+03    1.455e-04    9.999e-01    1.417e-04    1.883e-06    2.613e-09    2.502e-16    3.677e-20    2.357e-25    0.000e+00    1.574e+01    2.759e+01    4.067e+01    5.949e+01    7.473e+01    9.117e+01
   6.244e+19    8.070e+03    1.855e-04    9.998e-01    1.801e-04    2.720e-06    4.444e-09    5.901e-16    1.086e-19    9.016e-25    0.000e+00    1.573e+01    2.758e+01    4.066e+01    5.948e+01    7.472e+01    9.115e+01
   6.244e+19    8.230e+03    2.356e-04    9.998e-01    2.278e-04    3.902e-06    7.485e-09    1.370e-15    3.142e-19    3.362e-24    0.000e+00    1.573e+01    2.758e+01    4.065e+01    5.947e+01    7.471e+01    9.114e+01
