# Saha solution with Stewart-Pyat α=1 IPD
   n[1/cc]      T[K]         Zbar         x_0[eV]      x_1[eV]      x_2[eV]      χ_0[eV]      χ_1[eV]      χ_2[eV]      
   1.780e+21    3.369e+04    9.949e-02    9.009e-01    9.867e-02    4.068e-04    0.000e+00    2.332e+01    5.213e+01
   1.780e+21    3.435e+04    1.095e-01    8.910e-01    1.085e-01    5.137e-04    0.000e+00    2.327e+01    5.205e+01
   1.780e+21    3.504e+04    1.203e-01    8.804e-01    1.190e-01    6.459e-04    0.000e+00    2.322e+01    5.197e+01
   1.780e+21    3.573e+04    1.318e-01    8.690e-01    1.302e-01    8.088e-04    0.000e+00    2.318e+01    5.188e+01
   1.780e+21    3.644e+04    1.441e-01    8.569e-01    1.421e-01    1.009e-03    0.000e+00    2.313e+01    5.180e+01
   1.780e+21    3.717e+04    1.573e-01    8.440e-01    1.548e-01    1.252e-03    0.000e+00    2.308e+01    5.171e+01
   1.780e+21    3.790e+04    1.713e-01    8.303e-01    1.682e-01    1.549e-03    0.000e+00    2.303e+01    5.163e+01
   1.780e+21    3.866e+04    1.861e-01    8.158e-01    1.823e-01    1.908e-03    0.000e+00    2.298e+01    5.154e+01
   1.780e+21    3.942e+04    2.018e-01    8.005e-01    1.971e-01    2.340e-03    0.000e+00    2.293e+01    5.146e+01
   1.780e+21    4.021e+04    2.184e-01    7.845e-01    2.127e-01    2.860e-03    0.000e+00    2.288e+01    5.137e+01
   1.780e+21    4.100e+04    2.358e-01    7.676e-01    2.289e-01    3.481e-03    0.000e+00    2.284e+01    5.129e+01
   1.780e+21    4.182e+04    2.541e-01    7.501e-01    2.457e-01    4.220e-03    0.000e+00    2.279e+01    5.120e+01
   1.780e+21    4.265e+04    2.733e-01    7.318e-01    2.631e-01    5.096e-03    0.000e+00    2.274e+01    5.112e+01
   1.780e+21    4.350e+04    2.933e-01    7.128e-01    2.811e-01    6.130e-03    0.000e+00    2.269e+01    5.103e+01
   1.780e+21    4.436e+04    3.142e-01    6.932e-01    2.995e-01    7.346e-03    0.000e+00    2.264e+01    5.095e+01
   1.780e+21    4.524e+04    3.358e-01    6.730e-01    3.183e-01    8.769e-03    0.000e+00    2.259e+01    5.087e+01
   1.780e+21    4.614e+04    3.582e-01    6.522e-01    3.374e-01    1.043e-02    0.000e+00    2.255e+01    5.078e+01
   1.780e+21    4.705e+04    3.814e-01    6.309e-01    3.567e-01    1.235e-02    0.000e+00    2.250e+01    5.070e+01
   1.780e+21    4.799e+04    4.053e-01    6.093e-01    3.762e-01    1.458e-02    0.000e+00    2.245e+01    5.062e+01
   1.780e+21    4.894e+04    4.299e-01    5.872e-01    3.957e-01    1.714e-02    0.000e+00    2.240e+01    5.054e+01
   1.780e+21    4.991e+04    4.552e-01    5.649e-01    4.150e-01    2.007e-02    0.000e+00    2.236e+01    5.045e+01
   1.780e+21    5.090e+04    4.811e-01    5.424e-01    4.342e-01    2.342e-02    0.000e+00    2.231e+01    5.038e+01
   1.780e+21    5.191e+04    5.075e-01    5.197e-01    4.531e-01    2.722e-02    0.000e+00    2.227e+01    5.030e+01
   1.780e+21    5.294e+04    5.345e-01    4.970e-01    4.715e-01    3.152e-02    0.000e+00    2.222e+01    5.022e+01
   1.780e+21    5.399e+04    5.620e-01    4.744e-01    4.893e-01    3.636e-02    0.000e+00    2.218e+01    5.014e+01
   1.780e+21    5.507e+04    5.900e-01    4.518e-01    5.064e-01    4.179e-02    0.000e+00    2.213e+01    5.006e+01
   1.780e+21    5.616e+04    6.184e-01    4.295e-01    5.227e-01    4.784e-02    0.000e+00    2.209e+01    4.999e+01
   1.780e+21    5.728e+04    6.471e-01    4.074e-01    5.380e-01    5.456e-02    0.000e+00    2.204e+01    4.991e+01
   1.780e+21    5.841e+04    6.763e-01    3.857e-01    5.523e-01    6.199e-02    0.000e+00    2.200e+01    4.984e+01
   1.780e+21    5.957e+04    7.057e-01    3.644e-01    5.654e-01    7.017e-02    0.000e+00    2.196e+01    4.977e+01
   1.780e+21    6.075e+04    7.355e-01    3.437e-01    5.772e-01    7.912e-02    0.000e+00    2.192e+01    4.970e+01
   1.780e+21    6.196e+04    7.655e-01    3.234e-01    5.877e-01    8.888e-02    0.000e+00    2.188e+01    4.963e+01
   1.780e+21    6.319e+04    7.957e-01    3.038e-01    5.968e-01    9.946e-02    0.000e+00    2.184e+01    4.956e+01
   1.780e+21    6.445e+04    8.261e-01    2.847e-01    6.044e-01    1.109e-01    0.000e+00    2.180e+01    4.949e+01
   1.780e+21    6.572e+04    8.568e-01    2.664e-01    6.104e-01    1.232e-01    0.000e+00    2.176e+01    4.942e+01
   1.780e+21    6.703e+04    8.875e-01    2.488e-01    6.149e-01    1.363e-01    0.000e+00    2.172e+01    4.935e+01
   1.780e+21    6.836e+04    9.184e-01    2.319e-01    6.178e-01    1.503e-01    0.000e+00    2.168e+01    4.929e+01
   1.780e+21    6.972e+04    9.493e-01    2.158e-01    6.191e-01    1.651e-01    0.000e+00    2.164e+01    4.923e+01
   1.780e+21    7.110e+04    9.804e-01    2.004e-01    6.188e-01    1.808e-01    0.000e+00    2.160e+01    4.916e+01
   1.780e+21    7.251e+04    1.011e+00    1.858e-01    6.170e-01    1.972e-01    0.000e+00    2.157e+01    4.910e+01
   1.780e+21    7.395e+04    1.042e+00    1.720e-01    6.137e-01    2.144e-01    0.000e+00    2.153e+01    4.904e+01
   2.187e+21    1.479e+03    6.457e-43    1.000e+00    6.457e-43    1.316e-68    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.508e+03    4.285e-42    1.000e+00    4.285e-42    2.964e-68    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.538e+03    2.741e-41    1.000e+00    2.741e-41    6.574e-68    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.569e+03    1.692e-40    1.000e+00    1.692e-40    1.436e-67    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.600e+03    1.008e-39    1.000e+00    1.008e-39    3.092e-67    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.632e+03    5.803e-39    1.000e+00    5.803e-39    6.560e-67    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.664e+03    3.230e-38    1.000e+00    3.230e-38    1.372e-66    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.697e+03    1.739e-37    1.000e+00    1.739e-37    2.830e-66    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.731e+03    9.063e-37    1.000e+00    9.063e-37    5.759e-66    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.765e+03    4.576e-36    1.000e+00    4.576e-36    1.156e-65    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.800e+03    2.239e-35    1.000e+00    2.239e-35    2.291e-65    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.836e+03    1.063e-34    1.000e+00    1.063e-34    4.482e-65    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.873e+03    4.894e-34    1.000e+00    4.894e-34    8.658e-65    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.910e+03    2.189e-33    1.000e+00    2.189e-33    1.652e-64    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.948e+03    9.509e-33    1.000e+00    9.509e-33    3.114e-64    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    1.986e+03    4.016e-32    1.000e+00    4.016e-32    5.801e-64    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.026e+03    1.650e-31    1.000e+00    1.650e-31    1.068e-63    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.066e+03    6.595e-31    1.000e+00    6.595e-31    1.945e-63    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.107e+03    2.567e-30    1.000e+00    2.567e-30    3.501e-63    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.149e+03    9.733e-30    1.000e+00    9.733e-30    6.234e-63    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.191e+03    3.597e-29    1.000e+00    3.597e-29    1.098e-62    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.235e+03    1.296e-28    1.000e+00    1.296e-28    1.915e-62    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.279e+03    4.557e-28    1.000e+00    4.557e-28    3.304e-62    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.325e+03    1.564e-27    1.000e+00    1.564e-27    5.644e-62    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.371e+03    5.242e-27    1.000e+00    5.242e-27    9.550e-62    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.418e+03    1.717e-26    1.000e+00    1.717e-26    1.608e-61    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.466e+03    5.494e-26    1.000e+00    5.494e-26    2.798e-61    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.515e+03    1.720e-25    1.000e+00    1.720e-25    6.660e-61    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.565e+03    5.265e-25    1.000e+00    5.265e-25    4.162e-60    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.616e+03    1.578e-24    1.000e+00    1.578e-24    5.034e-59    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.668e+03    4.630e-24    1.000e+00    4.630e-24    6.680e-58    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.720e+03    1.331e-23    1.000e+00    1.331e-23    8.583e-57    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.775e+03    3.749e-23    1.000e+00    3.749e-23    1.052e-55    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.830e+03    1.035e-22    1.000e+00    1.035e-22    1.229e-54    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.886e+03    2.803e-22    1.000e+00    2.803e-22    1.370e-53    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    2.943e+03    7.447e-22    1.000e+00    7.447e-22    1.458e-52    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.001e+03    1.942e-21    1.000e+00    1.942e-21    1.482e-51    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.061e+03    4.971e-21    1.000e+00    4.971e-21    1.441e-50    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.122e+03    1.250e-20    1.000e+00    1.250e-20    1.342e-49    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.184e+03    3.088e-20    1.000e+00    3.088e-20    1.196e-48    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.247e+03    7.496e-20    1.000e+00    7.496e-20    1.023e-47    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.311e+03    1.789e-19    1.000e+00    1.789e-19    8.394e-47    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.377e+03    4.201e-19    1.000e+00    4.201e-19    6.615e-46    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.444e+03    9.701e-19    1.000e+00    9.701e-19    5.011e-45    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.513e+03    2.205e-18    1.000e+00    2.205e-18    3.651e-44    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.582e+03    4.934e-18    1.000e+00    4.934e-18    2.561e-43    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.654e+03    1.087e-17    1.000e+00    1.087e-17    1.730e-42    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.726e+03    2.359e-17    1.000e+00    2.359e-17    1.127e-41    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.800e+03    5.045e-17    1.000e+00    5.045e-17    7.082e-41    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.875e+03    1.063e-16    1.000e+00    1.063e-16    4.296e-40    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    3.952e+03    2.209e-16    1.000e+00    2.209e-16    2.518e-39    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.031e+03    4.527e-16    1.000e+00    4.527e-16    1.427e-38    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.111e+03    9.151e-16    1.000e+00    9.151e-16    7.819e-38    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.193e+03    1.825e-15    1.000e+00    1.825e-15    4.148e-37    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.276e+03    3.592e-15    1.000e+00    3.592e-15    2.132e-36    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.361e+03    6.979e-15    1.000e+00    6.979e-15    1.062e-35    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.447e+03    1.339e-14    1.000e+00    1.339e-14    5.128e-35    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.535e+03    2.537e-14    1.000e+00    2.537e-14    2.403e-34    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.626e+03    4.750e-14    1.000e+00    4.750e-14    1.094e-33    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.717e+03    8.788e-14    1.000e+00    8.788e-14    4.835e-33    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.811e+03    1.607e-13    1.000e+00    1.607e-13    2.078e-32    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    4.907e+03    2.904e-13    1.000e+00    2.904e-13    8.683e-32    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.004e+03    5.191e-13    1.000e+00    5.191e-13    3.531e-31    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.103e+03    9.177e-13    1.000e+00    9.177e-13    1.398e-30    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.205e+03    1.605e-12    1.000e+00    1.605e-12    5.394e-30    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.308e+03    2.777e-12    1.000e+00    2.777e-12    2.028e-29    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.413e+03    4.756e-12    1.000e+00    4.756e-12    7.433e-29    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.521e+03    8.062e-12    1.000e+00    8.062e-12    2.658e-28    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.630e+03    1.353e-11    1.000e+00    1.353e-11    9.279e-28    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.742e+03    2.249e-11    1.000e+00    2.249e-11    3.163e-27    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.856e+03    3.702e-11    1.000e+00    3.702e-11    1.053e-26    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    5.972e+03    6.036e-11    1.000e+00    6.036e-11    3.429e-26    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    6.091e+03    9.752e-11    1.000e+00    9.752e-11    1.091e-25    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    6.212e+03    1.561e-10    1.000e+00    1.561e-10    3.399e-25    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    6.335e+03    2.478e-10    1.000e+00    2.478e-10    1.036e-24    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    6.461e+03    3.899e-10    1.000e+00    3.899e-10    3.091e-24    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    6.589e+03    6.081e-10    1.000e+00    6.081e-10    9.033e-24    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    6.720e+03    9.407e-10    1.000e+00    9.407e-10    2.587e-23    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    6.853e+03    1.443e-09    1.000e+00    1.443e-09    7.264e-23    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    6.990e+03    2.197e-09    1.000e+00    2.197e-09    2.000e-22    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    7.128e+03    3.317e-09    1.000e+00    3.317e-09    5.404e-22    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    7.270e+03    4.971e-09    1.000e+00    4.971e-09    1.433e-21    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    7.414e+03    7.393e-09    1.000e+00    7.393e-09    3.729e-21    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    7.561e+03    1.091e-08    1.000e+00    1.091e-08    9.533e-21    0.000e+00    2.459e+01    5.442e+01
   2.187e+21    7.711e+03    1.599e-08    1.000e+00    1.599e-08    2.395e-20    0.000e+00    2.459e+01    5.441e+01
   2.187e+21    7.865e+03    2.327e-08    1.000e+00    2.327e-08    5.912e-20    0.000e+00    2.459e+01    5.441e+01
   2.187e+21    8.021e+03    3.362e-08    1.000e+00    3.362e-08    1.435e-19    0.000e+00    2.459e+01    5.441e+01
   2.187e+21    8.180e+03    4.825e-08    1.000e+00    4.825e-08    3.425e-19    0.000e+00    2.459e+01    5.441e+01
   2.187e+21    8.342e+03    6.878e-08    1.000e+00    6.878e-08    8.045e-19    0.000e+00    2.458e+01    5.441e+01
   2.187e+21    8.508e+03    9.741e-08    1.000e+00    9.741e-08    1.859e-18    0.000e+00    2.458e+01    5.441e+01
   2.187e+21    8.677e+03    1.371e-07    1.000e+00    1.371e-07    4.231e-18    0.000e+00    2.458e+01    5.441e+01
   2.187e+21    8.849e+03    1.916e-07    1.000e+00    1.916e-07    9.481e-18    0.000e+00    2.458e+01    5.441e+01
   2.187e+21    9.025e+03    2.663e-07    1.000e+00    2.663e-07    2.093e-17    0.000e+00    2.458e+01    5.441e+01
   2.187e+21    9.204e+03    3.678e-07    1.000e+00    3.678e-07    4.553e-17    0.000e+00    2.458e+01    5.441e+01
   2.187e+21    9.387e+03    5.050e-07    1.000e+00    5.050e-07    9.761e-17    0.000e+00    2.458e+01    5.440e+01
   2.187e+21    9.573e+03    6.893e-07    1.000e+00    6.893e-07    2.063e-16    0.000e+00    2.458e+01    5.440e+01
   2.187e+21    9.763e+03    9.356e-07    1.000e+00    9.356e-07    4.302e-16    0.000e+00    2.458e+01    5.440e+01
   2.187e+21    9.957e+03    1.263e-06    1.000e+00    1.263e-06    8.847e-16    0.000e+00    2.458e+01    5.440e+01
   2.187e+21    1.015e+04    1.695e-06    1.000e+00    1.695e-06    1.796e-15    0.000e+00    2.457e+01    5.439e+01
   2.187e+21    1.036e+04    2.264e-06    1.000e+00    2.264e-06    3.597e-15    0.000e+00    2.457e+01    5.439e+01
   2.187e+21    1.056e+04    3.007e-06    1.000e+00    3.007e-06    7.114e-15    0.000e+00    2.457e+01    5.439e+01
   2.187e+21    1.077e+04    3.973e-06    1.000e+00    3.973e-06    1.390e-14    0.000e+00    2.457e+01    5.438e+01
   2.187e+21    1.099e+04    5.224e-06    1.000e+00    5.224e-06    2.681e-14    0.000e+00    2.457e+01    5.438e+01
   2.187e+21    1.120e+04    6.834e-06    1.000e+00    6.834e-06    5.112e-14    0.000e+00    2.456e+01    5.437e+01
   2.187e+21    1.143e+04    8.899e-06    1.000e+00    8.899e-06    9.631e-14    0.000e+00    2.456e+01    5.436e+01
   2.187e+21    1.165e+04    1.153e-05    1.000e+00    1.153e-05    1.794e-13    0.000e+00    2.456e+01    5.436e+01
   2.187e+21    1.188e+04    1.488e-05    1.000e+00    1.488e-05    3.304e-13    0.000e+00    2.455e+01    5.435e+01
   2.187e+21    1.212e+04    1.910e-05    1.000e+00    1.910e-05    6.017e-13    0.000e+00    2.455e+01    5.434e+01
   2.187e+21    1.236e+04    2.442e-05    1.000e+00    2.442e-05    1.084e-12    0.000e+00    2.454e+01    5.433e+01
   2.187e+21    1.261e+04    3.108e-05    1.000e+00    3.108e-05    1.933e-12    0.000e+00    2.454e+01    5.432e+01
   2.187e+21    1.286e+04    3.940e-05    1.000e+00    3.940e-05    3.410e-12    0.000e+00    2.453e+01    5.431e+01
   2.187e+21    1.311e+04    4.973e-05    1.000e+00    4.973e-05    5.955e-12    0.000e+00    2.453e+01    5.430e+01
   2.187e+21    1.337e+04    6.251e-05    9.999e-01    6.251e-05    1.030e-11    0.000e+00    2.452e+01    5.429e+01
   2.187e+21    1.364e+04    7.827e-05    9.999e-01    7.827e-05    1.763e-11    0.000e+00    2.452e+01    5.428e+01
   2.187e+21    1.391e+04    9.761e-05    9.999e-01    9.761e-05    2.989e-11    0.000e+00    2.451e+01    5.426e+01
   2.187e+21    1.418e+04    1.213e-04    9.999e-01    1.213e-04    5.021e-11    0.000e+00    2.450e+01    5.425e+01
   2.187e+21    1.447e+04    1.501e-04    9.998e-01    1.501e-04    8.357e-11    0.000e+00    2.449e+01    5.423e+01
   2.187e+21    1.475e+04    1.851e-04    9.998e-01    1.851e-04    1.379e-10    0.000e+00    2.448e+01    5.421e+01
   2.187e+21    1.505e+04    2.275e-04    9.998e-01    2.275e-04    2.254e-10    0.000e+00    2.447e+01    5.420e+01
   2.187e+21    1.534e+04    2.785e-04    9.997e-01    2.785e-04    3.653e-10    0.000e+00    2.446e+01    5.418e+01
   2.187e+21    1.565e+04    3.398e-04    9.997e-01    3.398e-04    5.869e-10    0.000e+00    2.445e+01    5.415e+01
   2.187e+21    1.596e+04    4.132e-04    9.996e-01    4.132e-04    9.353e-10    0.000e+00    2.444e+01    5.413e+01
   2.187e+21    1.628e+04    5.008e-04    9.995e-01    5.008e-04    1.478e-09    0.000e+00    2.443e+01    5.411e+01
   2.187e+21    1.660e+04    6.050e-04    9.994e-01    6.050e-04    2.318e-09    0.000e+00    2.441e+01    5.408e+01
   2.187e+21    1.693e+04    7.285e-04    9.993e-01    7.285e-04    3.605e-09    0.000e+00    2.440e+01    5.405e+01
   2.187e+21    1.727e+04    8.745e-04    9.991e-01    8.745e-04    5.565e-09    0.000e+00    2.438e+01    5.403e+01
   2.187e+21    1.761e+04    1.047e-03    9.990e-01    1.047e-03    8.525e-09    0.000e+00    2.437e+01    5.400e+01
